latitude,longitude,neighbourhood_cleansed,property_type,room_type,review_scores_rating,accommodates,bedrooms,beds,price,rating_bucket
41.92751,-87.65011,Lincoln Park,Entire rental unit,Entire home/apt,4.73,6,2.0,2.0,200.0,4.7-4.8
41.92751,-87.65011,Lincoln Park,Entire rental unit,Entire home/apt,4.65,10,4.0,4.0,219.0,4.6-4.7
41.78904,-87.5879,Hyde Park,Entire rental unit,Entire home/apt,4.25,3,1.0,2.0,50.0,4.0-4.25
41.901756,-87.671387,West Town,Entire rental unit,Entire home/apt,4.97,2,1.0,1.0,154.0,4.9-5.0
41.91785,-87.71819,Logan Square,Entire rental unit,Entire home/apt,4.89,3,2.0,2.0,89.0,4.8-4.9
41.88302,-87.7096,East Garfield Park,Private room in home,Private room,4.73,4,1.0,2.0,35.0,4.7-4.8
41.93465,-87.73009,Avondale,Private room in home,Private room,5.0,1,1.0,1.0,38.0,4.9-5.0
41.962921,-87.735283,Irving Park,Entire rental unit,Entire home/apt,4.91,5,2.0,2.0,150.0,4.9-5.0
41.90089,-87.66546,West Town,Entire condo,Entire home/apt,4.97,2,1.0,1.0,100.0,4.9-5.0
41.90358,-87.63414,Near North Side,Entire rental unit,Entire home/apt,4.67,4,2.0,2.0,104.0,4.6-4.7
41.9182,-87.69768,Logan Square,Entire home,Entire home/apt,4.99,2,1.0,1.0,329.0,4.9-5.0
41.89834,-87.69155,West Town,Private room in condo,Private room,4.84,2,1.0,1.0,87.0,4.8-4.9
41.97146,-87.66882,Uptown,Room in boutique hotel,Hotel room,4.98,2,1.0,1.0,253.0,4.9-5.0
41.8932,-87.65892,West Town,Entire home,Entire home/apt,4.86,12,4.0,5.0,194.0,4.8-4.9
41.78747,-87.71754,West Elsdon,Entire guesthouse,Entire home/apt,4.46,3,1.0,1.0,92.0,4.25-4.5
41.9236,-87.69717,Logan Square,Entire rental unit,Entire home/apt,4.9,7,1.0,1.0,121.0,4.8-4.9
41.90409,-87.68723,West Town,Private room in rental unit,Private room,4.78,2,2.0,2.0,47.0,4.7-4.8
41.88784,-87.61645,Loop,Entire rental unit,Entire home/apt,4.86,3,1.0,1.0,175.0,4.8-4.9
41.9268272137597,-87.70849260287889,Logan Square,Private room in home,Private room,4.95,2,1.0,1.0,70.0,4.9-5.0
42.00414,-87.67272,Rogers Park,Private room in bungalow,Private room,4.75,2,1.0,1.0,62.0,4.7-4.8
41.98803976766943,-87.70293607521315,West Ridge,Private room in home,Private room,4.96,4,2.0,2.0,142.0,4.9-5.0
41.94664,-87.70783,Irving Park,Entire rental unit,Entire home/apt,4.87,2,1.0,2.0,55.0,4.8-4.9
41.97147,-87.66861,Uptown,Room in serviced apartment,Hotel room,4.91,4,2.0,2.0,342.0,4.9-5.0
41.95675,-87.66715,Lake View,Entire rental unit,Entire home/apt,4.85,2,1.0,1.0,120.0,4.8-4.9
41.93066,-87.69724,Logan Square,Entire rental unit,Entire home/apt,4.9,6,3.0,4.0,220.0,4.8-4.9
41.911473,-87.676601,West Town,Entire condo,Entire home/apt,4.82,4,2.0,2.0,69.0,4.8-4.9
41.93882,-87.757,Portage Park,Private room in rental unit,Private room,4.81,3,2.0,3.0,181.0,4.8-4.9
41.92484,-87.72377,Logan Square,Entire rental unit,Entire home/apt,4.77,6,3.0,3.0,214.0,4.7-4.8
41.94351176522624,-87.66003209499836,Lake View,Entire home,Entire home/apt,4.94,6,3.0,3.0,314.0,4.9-5.0
41.96564474689193,-87.75422438431359,Portage Park,Private room in home,Private room,5.0,2,1.0,1.0,85.0,4.9-5.0
41.96512,-87.75233,Portage Park,Private room in home,Private room,4.98,1,1.0,1.0,78.0,4.9-5.0
41.95931,-87.69237,North Center,Entire guest suite,Entire home/apt,4.91,2,1.0,1.0,100.0,4.9-5.0
41.92904,-87.66201,Lincoln Park,Private room in rental unit,Private room,4.62,2,1.0,1.0,71.0,4.6-4.7
41.94019,-87.65235,Lake View,Entire rental unit,Entire home/apt,4.79,4,2.0,3.0,136.0,4.7-4.8
41.95873,-87.66981,Lake View,Entire rental unit,Entire home/apt,4.78,4,1.0,2.0,150.0,4.7-4.8
41.93934,-87.75622,Portage Park,Entire rental unit,Entire home/apt,4.76,8,3.0,4.0,256.0,4.7-4.8
41.87988,-87.66982,Near West Side,Entire loft,Entire home/apt,5.0,2,1.0,1.0,90.0,4.9-5.0
41.948759,-87.658692,Lake View,Entire serviced apartment,Entire home/apt,4.85,10,3.0,3.0,137.0,4.8-4.9
41.99439,-87.67069,Edgewater,Entire guesthouse,Entire home/apt,4.95,2,0.0,1.0,72.0,4.9-5.0
41.90518,-87.68902,West Town,Private room in rental unit,Private room,4.92,2,1.0,1.0,91.0,4.9-5.0
41.93423,-87.73024,Avondale,Private room in bungalow,Private room,4.86,1,1.0,1.0,38.0,4.8-4.9
41.90941,-87.67287,West Town,Entire home,Entire home/apt,5.0,6,4.0,4.0,546.0,4.9-5.0
41.88763,-87.65002,Near West Side,Entire townhouse,Entire home/apt,4.99,15,4.0,12.0,618.0,4.9-5.0
41.84767,-87.63434,Armour Square,Private room in rental unit,Private room,4.91,2,1.0,1.0,60.0,4.9-5.0
41.8978,-87.68158,West Town,Entire rental unit,Entire home/apt,4.8,6,2.0,3.0,92.0,4.7-4.8
41.95965,-87.7314,Irving Park,Private room in condo,Private room,4.79,1,1.0,1.0,51.0,4.7-4.8
41.9582,-87.73148,Irving Park,Shared room in rental unit,Shared room,4.8,1,1.0,2.0,40.0,4.7-4.8
41.97124,-87.77548,Jefferson Park,Entire rental unit,Entire home/apt,4.92,2,2.0,1.0,55.0,4.9-5.0
41.743,-87.6935,Ashburn,Entire guest suite,Entire home/apt,4.95,2,0.0,2.0,129.0,4.9-5.0
42.00787656057239,-87.66999620427688,Rogers Park,Shared room in rental unit,Shared room,5.0,2,2.0,1.0,58.0,4.9-5.0
41.94662,-87.65188,Lake View,Entire rental unit,Entire home/apt,4.75,4,1.0,3.0,67.0,4.7-4.8
41.8964,-87.65773,West Town,Entire loft,Entire home/apt,4.81,8,3.0,3.0,632.0,4.8-4.9
41.97567,-87.66459,Uptown,Entire rental unit,Entire home/apt,4.94,4,2.0,2.0,237.0,4.9-5.0
41.90348,-87.69594,West Town,Private room in rental unit,Private room,4.81,2,1.0,1.0,73.0,4.8-4.9
41.82453,-87.61734,Douglas,Entire rental unit,Entire home/apt,4.77,12,1.0,5.0,120.0,4.7-4.8
41.89596,-87.62714,Near North Side,Entire condo,Entire home/apt,4.94,3,1.0,1.0,69.0,4.9-5.0
41.9447,-87.65032,Lake View,Entire rental unit,Entire home/apt,4.55,5,3.0,3.0,270.0,4.5-4.6
41.76997,-87.617233,Greater Grand Crossing,Private room in home,Private room,4.88,1,0.0,1.0,30.0,4.8-4.9
41.769978,-87.617157,Greater Grand Crossing,Private room in home,Private room,4.68,2,1.0,2.0,37.0,4.6-4.7
41.86108,-87.70467,North Lawndale,Entire rental unit,Entire home/apt,4.91,4,1.0,3.0,85.0,4.9-5.0
41.96397,-87.68472,Lincoln Square,Private room in rental unit,Private room,4.89,2,1.0,1.0,60.0,4.8-4.9
41.90324,-87.69563,West Town,Private room in rental unit,Private room,4.9,2,1.0,1.0,73.0,4.8-4.9
41.90172,-87.64301,Near North Side,Private room in townhouse,Private room,4.71,2,1.0,1.0,105.0,4.7-4.8
42.00809,-87.67159,Rogers Park,Shared room in rental unit,Shared room,4.25,2,1.0,1.0,56.0,4.0-4.25
41.95682,-87.66715,Lake View,Private room in rental unit,Private room,4.94,2,1.0,1.0,115.0,4.9-5.0
41.89585,-87.6258,Near North Side,Entire rental unit,Entire home/apt,4.78,2,1.0,1.0,179.0,4.7-4.8
41.962921,-87.735283,Irving Park,Entire rental unit,Entire home/apt,4.79,6,4.0,4.0,175.0,4.7-4.8
41.95679,-87.66731,Lake View,Private room in home,Private room,4.95,2,1.0,2.0,115.0,4.9-5.0
41.89303,-87.64885,West Town,Entire townhouse,Entire home/apt,4.94,8,4.0,4.0,241.0,4.9-5.0
41.87186,-87.66469,Near West Side,Entire guesthouse,Entire home/apt,4.99,6,2.0,2.0,126.0,4.9-5.0
41.9175925,-87.6750904,Logan Square,Entire loft,Entire home/apt,4.98,5,2.0,2.0,133.0,4.9-5.0
41.89853,-87.66152,West Town,Private room in rental unit,Private room,4.89,2,1.0,1.0,81.0,4.8-4.9
41.894903,-87.666413,West Town,Entire rental unit,Entire home/apt,4.75,3,1.0,2.0,47.0,4.7-4.8
41.944622,-87.661789,Lake View,Entire rental unit,Entire home/apt,4.98,4,3.0,3.0,249.0,4.9-5.0
41.9961,-87.69081,West Ridge,Private room in home,Private room,4.97,2,1.0,1.0,74.0,4.9-5.0
41.94034,-87.75603,Portage Park,Entire rental unit,Entire home/apt,4.76,5,2.0,3.0,295.0,4.7-4.8
41.89809,-87.68957,West Town,Private room in rental unit,Private room,4.92,2,1.0,1.0,164.0,4.9-5.0
41.90938,-87.64649,Near North Side,Entire townhouse,Entire home/apt,4.47,6,2.0,4.0,240.0,4.25-4.5
41.93701,-87.64096,Lake View,Private room in rental unit,Private room,4.88,2,1.0,1.0,75.0,4.8-4.9
41.98033,-87.7979,Norwood Park,Entire rental unit,Entire home/apt,4.84,4,1.0,3.0,99.0,4.8-4.9
41.98133153857112,-87.69885296594427,Lincoln Square,Private room in home,Private room,5.0,2,1.0,1.0,80.0,4.9-5.0
41.94119,-87.64719,Lake View,Private room in home,Private room,4.97,2,1.0,1.0,139.0,4.9-5.0
41.80418,-87.7525,Garfield Ridge,Private room in home,Private room,4.8,3,1.0,2.0,48.0,4.7-4.8
41.85383,-87.67472,Lower West Side,Private room in rental unit,Private room,4.91,2,1.0,1.0,68.0,4.9-5.0
41.90883,-87.67533,West Town,Entire home,Entire home/apt,4.93,14,3.0,7.0,360.0,4.9-5.0
41.85814,-87.67103,Lower West Side,Entire rental unit,Entire home/apt,4.62,2,1.0,2.0,97.0,4.6-4.7
41.9487679,-87.658905,Lake View,Entire condo,Entire home/apt,4.84,12,3.0,5.0,184.0,4.8-4.9
41.91181,-87.78665,Austin,Entire rental unit,Entire home/apt,4.95,8,3.0,6.0,168.0,4.9-5.0
41.91878,-87.70699,Logan Square,Entire rental unit,Entire home/apt,4.81,4,2.0,2.0,115.0,4.8-4.9
41.93583,-87.64664,Lake View,Entire condo,Entire home/apt,4.96,6,2.0,3.0,299.0,4.9-5.0
41.94883818323463,-87.65871316803376,Lake View,Entire condo,Entire home/apt,4.82,7,2.0,2.0,143.0,4.8-4.9
41.95077,-87.68218,North Center,Entire rental unit,Entire home/apt,4.99,4,2.0,2.0,112.0,4.9-5.0
41.937068551011734,-87.70976680230369,Avondale,Entire rental unit,Entire home/apt,4.98,4,2.0,3.0,164.0,4.9-5.0
41.81545,-87.59936,Kenwood,Entire rental unit,Entire home/apt,4.8,9,4.0,5.0,304.0,4.7-4.8
41.89758,-87.63341,Near North Side,Entire rental unit,Entire home/apt,5.0,3,1.0,1.0,175.0,4.9-5.0
41.916729062535445,-87.68841058015823,Logan Square,Private room in farm stay,Private room,4.97,2,1.0,1.0,89.0,4.9-5.0
41.93881,-87.74037,Hermosa,Entire rental unit,Entire home/apt,4.79,7,3.0,3.0,70.0,4.7-4.8
41.97172,-87.66809,Uptown,Room in boutique hotel,Private room,4.88,4,2.0,2.0,999.0,4.8-4.9
41.92264,-87.71328,Logan Square,Entire rental unit,Entire home/apt,4.88,4,1.0,2.0,139.0,4.8-4.9
42.00626,-87.66208,Rogers Park,Entire rental unit,Entire home/apt,4.98,5,3.0,3.0,197.0,4.9-5.0
41.93277,-87.72975,Avondale,Private room in home,Private room,4.5,1,1.0,1.0,40.0,4.25-4.5
41.88302,-87.7096,East Garfield Park,Private room in home,Private room,4.76,2,1.0,1.0,33.0,4.7-4.8
41.80418,-87.7525,Garfield Ridge,Private room in guest suite,Private room,4.85,2,1.0,1.0,37.0,4.8-4.9
41.85876555334561,-87.69546302145706,North Lawndale,Entire guest suite,Entire home/apt,4.79,4,1.0,2.0,59.0,4.7-4.8
41.88134,-87.68796,Near West Side,Private room in rental unit,Private room,4.73,2,1.0,1.0,50.0,4.7-4.8
41.9476203918457,-87.70626068115234,Irving Park,Entire rental unit,Entire home/apt,4.83,4,2.0,2.0,109.0,4.8-4.9
41.88097,-87.68732,Near West Side,Private room in condo,Private room,4.95,2,1.0,1.0,59.0,4.9-5.0
41.8911,-87.63057,Near North Side,Private room in loft,Private room,4.89,3,1.0,2.0,100.0,4.8-4.9
41.78414,-87.60687,Woodlawn,Private room in home,Private room,4.59,2,1.0,1.0,62.0,4.5-4.6
41.78171,-87.60619,Woodlawn,Private room in home,Private room,4.67,2,1.0,1.0,69.0,4.6-4.7
41.78191,-87.60677,Woodlawn,Private room in home,Private room,4.52,2,1.0,1.0,69.0,4.5-4.6
41.88302,-87.7096,East Garfield Park,Private room in home,Private room,4.76,3,1.0,2.0,34.0,4.7-4.8
41.78229,-87.60564,Woodlawn,Private room in home,Private room,4.46,2,1.0,1.0,44.0,4.25-4.5
41.7822,-87.60769,Woodlawn,Private room in home,Private room,4.66,2,1.0,1.0,38.0,4.6-4.7
41.9604,-87.72221,Irving Park,Entire guest suite,Entire home/apt,4.79,3,1.0,2.0,69.0,4.7-4.8
41.78227,-87.59816,Woodlawn,Entire rental unit,Entire home/apt,4.61,6,3.0,3.0,111.0,4.6-4.7
41.99659,-87.66363,Edgewater,Entire rental unit,Entire home/apt,4.84,4,1.0,2.0,82.0,4.8-4.9
41.95553,-87.66835,Lake View,Entire condo,Entire home/apt,4.63,5,2.0,3.0,125.0,4.6-4.7
41.91135,-87.67794,West Town,Entire rental unit,Entire home/apt,4.91,5,3.0,3.0,126.0,4.9-5.0
41.88302,-87.7096,East Garfield Park,Private room in home,Private room,4.79,2,1.0,1.0,32.0,4.7-4.8
41.99592,-87.69348,West Ridge,Private room in bungalow,Private room,4.99,2,1.0,1.0,74.0,4.9-5.0
41.894903,-87.666413,West Town,Entire rental unit,Entire home/apt,4.63,4,2.0,2.0,59.0,4.6-4.7
41.894903,-87.666413,West Town,Entire rental unit,Entire home/apt,4.72,4,2.0,2.0,81.0,4.7-4.8
41.90629790422556,-87.64216482402807,Near North Side,Entire condo,Entire home/apt,5.0,4,2.0,2.0,170.0,4.9-5.0
41.94108,-87.72245,Avondale,Entire rental unit,Entire home/apt,4.95,6,2.0,3.0,99.0,4.9-5.0
41.76303,-87.583,South Shore,Entire home,Entire home/apt,4.83,6,3.0,3.0,161.0,4.8-4.9
41.89254,-87.66813,West Town,Private room in rental unit,Private room,4.85,2,1.0,1.0,70.0,4.8-4.9
41.88682,-87.64427,Near West Side,Private room in townhouse,Private room,4.83,2,1.0,1.0,114.0,4.8-4.9
41.97654,-87.68986,Lincoln Square,Entire condo,Entire home/apt,4.71,4,2.0,2.0,64.0,4.7-4.8
41.92884,-87.70855,Logan Square,Entire rental unit,Entire home/apt,,2,2.0,2.0,160.0,No rating
41.92715,-87.65059,Lincoln Park,Private room in condo,Private room,4.82,4,1.0,2.0,145.0,4.8-4.9
41.85563,-87.67217,Lower West Side,Entire rental unit,Entire home/apt,4.42,4,2.0,2.0,300.0,4.25-4.5
41.94702,-87.65285,Lake View,Entire rental unit,Entire home/apt,4.68,10,3.0,6.0,194.0,4.6-4.7
41.81716,-87.6071,Grand Boulevard,Entire condo,Entire home/apt,4.53,5,3.0,3.0,85.0,4.5-4.6
41.88714,-87.70876,East Garfield Park,Entire rental unit,Entire home/apt,4.61,8,2.0,2.0,70.0,4.6-4.7
41.88302,-87.7096,East Garfield Park,Private room in rental unit,Private room,4.76,2,1.0,1.0,32.0,4.7-4.8
41.83476,-87.61395,Douglas,Entire home,Entire home/apt,4.92,8,4.0,4.0,1500.0,4.9-5.0
41.94706,-87.71326,Irving Park,Entire rental unit,Entire home/apt,4.96,3,1.0,1.0,105.0,4.9-5.0
41.81383,-87.60133,Kenwood,Entire home,Entire home/apt,4.8,6,3.0,3.0,365.0,4.7-4.8
41.9418,-87.64959,Lake View,Private room in condo,Private room,4.97,2,1.0,1.0,165.0,4.9-5.0
41.91188878953584,-87.72442721239038,Humboldt Park,Entire home,Entire home/apt,4.97,2,1.0,1.0,76.0,4.9-5.0
41.88097,-87.68732,Near West Side,Private room in rental unit,Private room,4.82,2,1.0,1.0,55.0,4.8-4.9
41.85927963256836,-87.65789031982422,Lower West Side,Entire rental unit,Entire home/apt,4.82,4,2.0,2.0,130.0,4.8-4.9
41.88562,-87.61753,Loop,Entire rental unit,Entire home/apt,4.0,2,1.0,1.0,170.0,3.5-4.0
41.83594,-87.63511,Armour Square,Private room in home,Private room,4.94,2,1.0,1.0,70.0,4.9-5.0
41.939883739964024,-87.65358340867559,Lake View,Private room in bed and breakfast,Private room,4.64,2,1.0,1.0,119.0,4.6-4.7
41.80001,-87.60529,Hyde Park,Entire condo,Entire home/apt,4.95,4,2.0,2.0,200.0,4.9-5.0
41.95325469970703,-87.77973175048828,Portage Park,Entire bungalow,Entire home/apt,4.86,6,3.0,3.0,145.0,4.8-4.9
41.89674,-87.66268,West Town,Entire rental unit,Entire home/apt,4.76,12,3.0,6.0,184.0,4.7-4.8
41.91806,-87.64258,Lincoln Park,Entire condo,Entire home/apt,4.95,2,1.0,1.0,149.0,4.9-5.0
41.94614,-87.68242,North Center,Entire rental unit,Entire home/apt,4.82,8,3.0,3.0,213.0,4.8-4.9
41.95274912072266,-87.6644369831942,Lake View,Entire rental unit,Entire home/apt,4.93,3,1.0,1.0,85.0,4.9-5.0
41.910175367338894,-87.6940970451602,West Town,Entire rental unit,Entire home/apt,4.96,5,2.0,2.0,151.0,4.9-5.0
41.94431,-87.67925,North Center,Entire rental unit,Entire home/apt,4.73,4,2.0,2.0,155.0,4.7-4.8
41.94989,-87.74325,Portage Park,Entire home,Entire home/apt,4.66,10,6.0,6.0,390.0,4.6-4.7
41.91215,-87.68663,West Town,Entire rental unit,Entire home/apt,,4,2.0,2.0,555.0,No rating
41.796158,-87.597801,Hyde Park,Entire home,Entire home/apt,4.87,8,4.0,5.0,355.0,4.8-4.9
41.84928,-87.63321,Armour Square,Private room in rental unit,Private room,4.44,2,1.0,2.0,69.0,4.25-4.5
41.88097,-87.68732,Near West Side,Private room in rental unit,Private room,4.85,2,1.0,1.0,54.0,4.8-4.9
41.88097,-87.68732,Near West Side,Private room in rental unit,Private room,4.93,2,1.0,1.0,55.0,4.9-5.0
41.95726,-87.7161,Irving Park,Entire home,Entire home/apt,4.68,8,4.0,5.0,349.0,4.6-4.7
41.84766,-87.63292,Armour Square,Private room in hostel,Private room,4.53,2,1.0,1.0,69.0,4.5-4.6
41.97343,-87.65546,Uptown,Private room in rental unit,Private room,4.85,1,1.0,1.0,50.0,4.8-4.9
41.9907,-87.66695,Edgewater,Entire rental unit,Entire home/apt,4.89,4,2.0,2.0,105.0,4.8-4.9
41.98544692993164,-87.66254425048828,Edgewater,Private room in guest suite,Private room,4.95,4,1.0,2.0,134.0,4.9-5.0
41.89415,-87.62627,Near North Side,Entire condo,Entire home/apt,5.0,4,2.0,2.0,247.0,4.9-5.0
41.91538,-87.69769,Logan Square,Entire guest suite,Entire home/apt,4.63,2,1.0,1.0,110.0,4.6-4.7
41.96555,-87.68124,Lincoln Square,Entire rental unit,Entire home/apt,4.97,4,2.0,2.0,329.0,4.9-5.0
41.95056,-87.72431,Irving Park,Entire home,Entire home/apt,4.71,6,4.0,4.0,165.0,4.7-4.8
41.86467,-87.6243,Near South Side,Entire loft,Entire home/apt,4.87,5,2.0,2.0,210.0,4.8-4.9
41.79805,-87.60244,Hyde Park,Entire rental unit,Entire home/apt,4.82,2,1.0,1.0,95.0,4.8-4.9
41.94538,-87.66959,Lake View,Entire rental unit,Entire home/apt,4.97,2,1.0,1.0,164.0,4.9-5.0
41.93628,-87.65976,Lake View,Entire rental unit,Entire home/apt,4.93,4,2.0,2.0,162.0,4.9-5.0
41.91215,-87.64146,Lincoln Park,Entire rental unit,Entire home/apt,4.93,6,2.0,4.0,78.0,4.9-5.0
41.84977,-87.63321,Armour Square,Private room in rental unit,Private room,4.53,2,1.0,1.0,69.0,4.5-4.6
41.90184,-87.63207,Near North Side,Entire rental unit,Entire home/apt,4.83,2,1.0,1.0,69.0,4.8-4.9
41.89491,-87.66053,West Town,Private room in condo,Private room,4.89,2,1.0,1.0,79.0,4.8-4.9
41.93102263430149,-87.64433800126022,Lincoln Park,Entire home,Entire home/apt,5.0,8,3.0,3.0,388.0,4.9-5.0
41.99931,-87.67077,Rogers Park,Private room in bed and breakfast,Private room,4.82,2,1.0,1.0,35.0,4.8-4.9
41.89883,-87.65626,West Town,Entire rental unit,Entire home/apt,4.69,2,0.0,1.0,69.0,4.6-4.7
41.93859,-87.75689,Belmont Cragin,Entire rental unit,Entire home/apt,4.71,5,2.0,3.0,364.0,4.7-4.8
41.84898,-87.67959,Lower West Side,Private room in rental unit,Private room,4.81,2,1.0,1.0,27.0,4.8-4.9
41.93094,-87.72219,Logan Square,Entire rental unit,Entire home/apt,4.69,2,1.0,1.0,55.0,4.6-4.7
41.92114,-87.63986,Lincoln Park,Entire rental unit,Entire home/apt,4.72,3,1.0,2.0,236.0,4.7-4.8
41.8955,-87.69046,West Town,Entire rental unit,Entire home/apt,4.95,2,1.0,1.0,85.0,4.9-5.0
41.88895,-87.63364,Near North Side,Entire rental unit,Entire home/apt,5.0,2,2.0,2.0,160.0,4.9-5.0
41.94456,-87.65678,Lake View,Entire rental unit,Entire home/apt,4.94,6,3.0,3.0,189.0,4.9-5.0
41.962921,-87.735283,Irving Park,Private room in rental unit,Private room,4.91,2,1.0,1.0,44.0,4.9-5.0
41.88714,-87.64393,Near West Side,Entire condo,Entire home/apt,4.95,2,1.0,1.0,199.0,4.9-5.0
41.924205566589976,-87.70123229028184,Logan Square,Entire home,Entire home/apt,4.91,12,4.0,4.0,197.0,4.9-5.0
41.84691,-87.61953,Near South Side,Entire condo,Entire home/apt,4.86,4,1.0,0.0,140.0,4.8-4.9
41.9462,-87.67828,North Center,Entire rental unit,Entire home/apt,4.9,4,1.0,2.0,141.0,4.8-4.9
41.89591,-87.63555,Near North Side,Entire rental unit,Entire home/apt,4.89,6,2.0,2.0,298.0,4.8-4.9
41.93896,-87.66504,Lake View,Entire rental unit,Entire home/apt,4.75,4,2.0,2.0,133.0,4.7-4.8
41.90475,-87.69237,West Town,Entire rental unit,Entire home/apt,4.74,2,1.0,1.0,99.0,4.7-4.8
41.90522384643555,-87.68099975585938,West Town,Entire condo,Entire home/apt,4.88,16,3.0,9.0,177.0,4.8-4.9
41.93144,-87.70632,Logan Square,Entire rental unit,Entire home/apt,4.96,11,5.0,6.0,264.0,4.9-5.0
41.924270507020694,-87.70022652948042,Logan Square,Entire home,Entire home/apt,4.98,12,4.0,4.0,218.0,4.9-5.0
41.88302,-87.7096,East Garfield Park,Private room in home,Private room,4.78,4,1.0,2.0,33.0,4.7-4.8
41.76769,-87.63009,Greater Grand Crossing,Private room in townhouse,Private room,4.74,2,1.0,1.0,39.0,4.7-4.8
41.88237,-87.69167,Near West Side,Entire home,Entire home/apt,4.84,8,3.0,4.0,97.0,4.8-4.9
41.88302,-87.7096,East Garfield Park,Private room in home,Private room,4.84,2,1.0,1.0,32.0,4.8-4.9
41.91836,-87.68852,Logan Square,Private room in townhouse,Private room,4.83,4,1.0,2.0,50.0,4.8-4.9
41.92754898282955,-87.66752290917015,Lincoln Park,Entire rental unit,Entire home/apt,4.8,4,1.0,2.0,84.0,4.7-4.8
41.88302,-87.7096,East Garfield Park,Private room in home,Private room,4.81,4,1.0,2.0,34.0,4.8-4.9
41.89385,-87.68128,West Town,Private room in home,Private room,4.99,2,1.0,1.0,78.0,4.9-5.0
41.91798,-87.67207,Logan Square,Entire rental unit,Entire home/apt,4.56,2,0.0,1.0,104.0,4.5-4.6
41.95677,-87.68976,North Center,Entire rental unit,Entire home/apt,4.46,2,1.0,1.0,125.0,4.25-4.5
41.95701,-87.69,North Center,Entire rental unit,Entire home/apt,4.63,2,0.0,2.0,121.0,4.6-4.7
41.97765,-87.68416,Lincoln Square,Private room in cottage,Private room,4.96,6,1.0,1.0,55.0,4.9-5.0
41.93038,-87.64908,Lincoln Park,Private room in rental unit,Private room,4.7,2,1.0,1.0,46.0,4.6-4.7
41.93717,-87.66876,Lake View,Entire home,Entire home/apt,4.95,16,6.0,9.0,1271.0,4.9-5.0
41.97993211383089,-87.78932334571495,Norwood Park,Entire home,Entire home/apt,5.0,3,1.0,2.0,125.0,4.9-5.0
41.910866224039864,-87.71970132093966,Humboldt Park,Entire home,Entire home/apt,4.97,6,4.0,4.0,277.0,4.9-5.0
41.97128,-87.69454,Lincoln Square,Entire guest suite,Entire home/apt,4.94,2,1.0,1.0,75.0,4.9-5.0
41.90899,-87.63969,Near North Side,Entire condo,Entire home/apt,4.8,3,2.0,2.0,150.0,4.7-4.8
42.00756,-87.6703,Rogers Park,Shared room in rental unit,Shared room,4.33,2,1.0,0.0,34.0,4.25-4.5
41.89763,-87.66259,West Town,Private room in rental unit,Private room,4.85,4,1.0,1.0,95.0,4.8-4.9
41.9293927,-87.6482231,Lincoln Park,Private room in rental unit,Private room,4.73,2,1.0,1.0,47.0,4.7-4.8
41.92367,-87.73988,Hermosa,Entire rental unit,Entire home/apt,4.87,5,2.0,2.0,80.0,4.8-4.9
41.96937,-87.65686,Uptown,Entire rental unit,Entire home/apt,4.9,4,1.0,1.0,94.0,4.8-4.9
41.8531,-87.69569,South Lawndale,Entire rental unit,Entire home/apt,4.92,4,2.0,2.0,100.0,4.9-5.0
41.89685,-87.67424,West Town,Private room in rental unit,Private room,,2,1.0,1.0,65.0,No rating
41.85888,-87.67787,Lower West Side,Entire rental unit,Entire home/apt,4.79,2,1.0,1.0,73.0,4.7-4.8
41.94488,-87.65022,Lake View,Shared room in rental unit,Shared room,4.84,2,1.0,1.0,29.0,4.8-4.9
41.77859,-87.60467,Woodlawn,Entire townhouse,Entire home/apt,5.0,8,3.0,4.0,307.0,4.9-5.0
