,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
587,14035587,JJ497550,2025-11-19T00:00:00.000,040XX W 19TH ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,1012,10,24,29,03,1149584.0,1890338.0,2025,2025-11-26T15:42:04.000,41.855004494,-87.726446037,"
,  
(41.855004494, -87.726446037)"
588,14036904,JJ499118,2025-11-19T00:00:00.000,064XX N MOZART ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,True,2412,24,50,2,02,1156162.0,1942576.0,2025,2025-11-26T15:42:04.000,41.998219439,-87.700887509,"
,  
(41.998219439, -87.700887509)"
589,14040230,JJ503037,2025-11-19T00:00:00.000,011XX W JACKSON BLVD,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,1232,12,27,28,17,,,2025,2025-11-27T15:41:26.000,,,
590,14033388,JJ494890,2025-11-19T00:00:00.000,006XX N SPAULDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1121,11,27,23,08B,1154264.0,1904007.0,2025,2025-11-26T15:42:04.000,41.892421622,-87.70890326,"
,  
(41.892421622, -87.70890326)"
591,14035927,JJ497946,2025-11-19T00:00:00.000,013XX W BIRCHWOOD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,2422,24,49,1,08A,1165932.0,1949940.0,2025,2025-11-26T15:42:04.000,42.018222741,-87.664735462,"
,  
(42.018222741, -87.664735462)"
592,14033576,JJ495145,2025-11-19T00:00:00.000,037XX W 24TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1013,10,22,30,08B,1151607.0,1887797.0,2025,2025-11-26T15:42:04.000,41.847992205,-87.719087386,"
,  
(41.847992205, -87.719087386)"
593,14033983,JJ495546,2025-11-19T00:00:00.000,014XX S KEELER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,False,1011,10,24,29,14,1148617.0,1892784.0,2025,2025-11-26T15:42:04.000,41.861735321,-87.729932294,"
,  
(41.861735321, -87.729932294)"
594,14033821,JJ494937,2025-11-19T00:00:00.000,071XX S OGLESBY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,334,3,5,43,14,1193116.0,1858088.0,2025,2025-11-26T15:42:04.000,41.765553324,-87.567721102,"
,  
(41.765553324, -87.567721102)"
595,14033082,JJ494452,2025-11-18T23:51:00.000,023XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,131,1,3,33,08B,1176681.0,1888910.0,2025,2025-11-26T15:42:04.000,41.850517353,-87.627031661,"
,  
(41.850517353, -87.627031661)"
596,14033073,JJ494473,2025-11-18T23:51:00.000,0000X W HUBBARD ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,BAR OR TAVERN,False,True,1831,18,42,8,26,1176050.0,1903312.0,2025,2025-11-26T15:42:04.000,41.890051565,-87.62891376,"
,  
(41.890051565, -87.62891376)"
597,14033050,JJ494447,2025-11-18T23:50:00.000,028XX N KENNETH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,True,False,2523,25,31,20,14,1146228.0,1918485.0,2025,2025-11-26T15:42:04.000,41.932307418,-87.738047389,"
,  
(41.932307418, -87.738047389)"
598,14033093,JJ494440,2025-11-18T23:45:00.000,007XX S CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1135,11,28,27,08B,1157822.0,1896474.0,2025,2025-11-26T15:42:04.000,41.871678559,-87.696041597,"
,  
(41.871678559, -87.696041597)"
599,14033080,JJ494472,2025-11-18T23:45:00.000,038XX W 51ST ST,0810,THEFT,OVER $500,RESIDENCE,False,False,822,8,14,62,06,1151687.0,1870531.0,2025,2025-11-26T15:42:04.000,41.800610408,-87.719246696,"
,  
(41.800610408, -87.719246696)"
600,14033118,JJ494451,2025-11-18T23:30:00.000,081XX S EVANS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,631,6,6,44,14,1182642.0,1851189.0,2025,2025-11-26T15:42:04.000,41.746871168,-87.606324878,"
,  
(41.746871168, -87.606324878)"
601,14033065,JJ494453,2025-11-18T23:25:00.000,091XX S BLACKSTONE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,413,4,8,48,26,1187711.0,1844665.0,2025,2025-11-26T15:42:04.000,41.728849624,-87.587958044,"
,  
(41.728849624, -87.587958044)"
602,14033099,JJ494439,2025-11-18T23:24:00.000,066XX N OLMSTED AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,1612,16,41,9,08A,1125241.0,1943273.0,2025,2025-11-26T15:42:04.000,42.000702419,-87.814622022,"
,  
(42.000702419, -87.814622022)"
603,14033062,JJ494450,2025-11-18T23:20:00.000,070XX S WOOD ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,False,True,735,7,17,67,04B,1165564.0,1858041.0,2025,2025-11-26T15:42:04.000,41.766052935,-87.668709077,"
,  
(41.766052935, -87.668709077)"
604,14033072,JJ494456,2025-11-18T23:16:00.000,036XX W FILLMORE ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",GOVERNMENT BUILDING / PROPERTY,False,False,1133,11,24,29,08B,1152216.0,1895128.0,2025,2025-11-26T15:42:04.000,41.868097353,-87.716659073,"
,  
(41.868097353, -87.716659073)"
605,14033048,JJ494430,2025-11-18T23:03:00.000,015XX W DEVON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,False,False,2432,24,49,1,07,1165030.0,1942601.0,2025,2025-11-26T15:42:04.000,41.998103671,-87.668264445,"
,  
(41.998103671, -87.668264445)"
606,14033097,JJ494457,2025-11-18T23:02:00.000,013XX N WICKER PARK AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,True,True,1424,14,1,24,04B,1164114.0,1909067.0,2025,2025-11-26T15:42:04.000,41.906104232,-87.67258516,"
,  
(41.906104232, -87.67258516)"
607,14033045,JJ494463,2025-11-18T23:02:00.000,115XX S MICHIGAN AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,SIDEWALK,False,False,532,5,9,53,24,1178901.0,1828374.0,2025,2025-11-26T15:42:04.000,41.684349721,-87.620724684,"
,  
(41.684349721, -87.620724684)"
608,14040213,JJ496619,2025-11-18T23:00:00.000,078XX S ESCANABA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,421,4,7,43,07,,,2025,2025-11-27T15:41:26.000,,,
609,14033305,JJ494800,2025-11-18T23:00:00.000,064XX S KENNETH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,813,8,13,65,08B,1147814.0,1861594.0,2025,2025-11-26T15:42:04.000,41.776160908,-87.733679022,"
,  
(41.776160908, -87.733679022)"
610,14033077,JJ494470,2025-11-18T23:00:00.000,007XX W 76TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,621,6,17,68,08B,1172856.0,1854475.0,2025,2025-11-26T15:42:04.000,41.756109667,-87.642086406,"
,  
(41.756109667, -87.642086406)"
611,14033049,JJ494431,2025-11-18T22:48:00.000,034XX N NARRAGANSETT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1632,16,38,17,08B,1133083.0,1922351.0,2025,2025-11-26T15:42:04.000,41.943156446,-87.786263743,"
,  
(41.943156446, -87.786263743)"
612,14033047,JJ494423,2025-11-18T22:40:00.000,048XX N LINCOLN AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,2031,20,47,4,06,1159566.0,1931867.0,2025,2025-11-26T15:42:04.000,41.968763818,-87.688661831,"
,  
(41.968763818, -87.688661831)"
613,14033034,JJ494420,2025-11-18T22:30:00.000,016XX N SAWYER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1421,14,26,23,08B,1154333.0,1910804.0,2025,2025-11-26T15:42:04.000,41.911071837,-87.708468025,"
,  
(41.911071837, -87.708468025)"
614,14035510,JJ497435,2025-11-18T22:30:00.000,021XX N LINCOLN PARK WEST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1814,18,43,7,07,1173913.0,1914573.0,2025,2025-11-26T15:42:04.000,41.921000188,-87.636425726,"
,  
(41.921000188, -87.636425726)"
615,14033027,JJ494401,2025-11-18T22:23:00.000,064XX S RICHMOND ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE NON-COMMERCIAL,True,False,823,8,15,66,15,1157820.0,1861886.0,2025,2025-11-26T15:42:04.000,41.776764881,-87.696989469,"
,  
(41.776764881, -87.696989469)"
616,14033051,JJ494426,2025-11-18T22:21:00.000,074XX S RHODES AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,323,3,6,69,08A,1181191.0,1855904.0,2025,2025-11-26T15:42:04.000,41.759843158,-87.611496713,"
,  
(41.759843158, -87.611496713)"
617,14033024,JJ494414,2025-11-18T22:13:00.000,076XX S COTTAGE GROVE AVE,0554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",GAS STATION,True,False,624,6,6,69,08A,1182888.0,1854458.0,2025,2025-11-26T15:42:04.000,41.755835942,-87.605322125,"
,  
(41.755835942, -87.605322125)"
618,14033015,JJ494410,2025-11-18T22:10:00.000,048XX W LAKE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,False,False,1532,15,28,25,14,1144147.0,1901839.0,2025,2025-11-26T15:42:04.000,41.886668404,-87.746113681,"
,  
(41.886668404, -87.746113681)"
619,14033580,JJ495163,2025-11-18T22:05:00.000,028XX S ARCHER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,913,9,11,60,07,1168803.0,1885952.0,2025,2025-11-26T15:42:04.000,41.842574505,-87.656030822,"
,  
(41.842574505, -87.656030822)"
620,14033025,JJ494404,2025-11-18T22:05:00.000,073XX S HALSTED ST,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,SIDEWALK,False,False,733,7,17,68,03,1172235.0,1856292.0,2025,2025-11-26T15:42:04.000,41.761109412,-87.644308897,"
,  
(41.761109412, -87.644308897)"
621,14035185,JJ497098,2025-11-18T22:03:00.000,021XX W CHICAGO AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,VEHICLE NON-COMMERCIAL,False,False,1212,12,36,24,06,1161896.0,1905312.0,2025,2025-11-26T15:42:04.000,41.895846815,-87.6808376,"
,  
(41.895846815, -87.6808376)"
622,14033148,JJ494547,2025-11-18T22:00:00.000,061XX S DORCHESTER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,314,3,20,42,07,1186600.0,1864370.0,2025,2025-11-26T15:42:04.000,41.782948345,-87.591405331,"
,  
(41.782948345, -87.591405331)"
623,14034029,JJ495539,2025-11-18T22:00:00.000,067XX N WASHTENAW AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,2412,24,50,2,06,1157104.0,1944651.0,2025,2025-11-26T15:42:04.000,42.003894174,-87.697365501,"
,  
(42.003894174, -87.697365501)"
624,14033081,JJ494477,2025-11-18T22:00:00.000,007XX S CLAREMONT AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1225,12,28,28,07,1160836.0,1896713.0,2025,2025-11-26T15:42:04.000,41.872272459,-87.684969362,"
,  
(41.872272459, -87.684969362)"
625,14033212,JJ494591,2025-11-18T22:00:00.000,059XX W MIDWAY PARK,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1512,15,29,25,06,1136661.0,1902627.0,2025,2025-11-26T15:42:04.000,41.888968062,-87.773585745,"
,  
(41.888968062, -87.773585745)"
626,14033304,JJ494837,2025-11-18T22:00:00.000,021XX S PRAIRIE AVE,0890,THEFT,FROM BUILDING,HOTEL / MOTEL,False,False,132,1,3,33,06,1178400.0,1890131.0,2025,2025-11-26T15:42:04.000,41.853828887,-87.620685495,"
,  
(41.853828887, -87.620685495)"
627,14033003,JJ494391,2025-11-18T21:58:00.000,012XX N CENTRAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,False,False,2532,25,37,25,14,1138787.0,1907525.0,2025,2025-11-26T15:42:04.000,41.902370457,-87.76565911,"
,  
(41.902370457, -87.76565911)"
628,14033043,JJ494436,2025-11-18T21:52:00.000,025XX W FITCH AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,True,2411,24,50,2,26,1158073.0,1947357.0,2025,2025-11-26T15:42:04.000,42.011299722,-87.693726174,"
,  
(42.011299722, -87.693726174)"
629,14033040,JJ494390,2025-11-18T21:49:00.000,013XX W RANDOLPH ST,0810,THEFT,OVER $500,STREET,False,False,1224,12,27,28,06,1167782.0,1901156.0,2025,2025-11-26T15:42:04.000,41.884317586,-87.659339574,"
,  
(41.884317586, -87.659339574)"
630,14033359,JJ494853,2025-11-18T21:45:00.000,025XX N ASHLAND AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,1931,19,32,7,06,1165237.0,1916944.0,2025,2025-11-26T15:42:04.000,41.927695405,-87.668235579,"
,  
(41.927695405, -87.668235579)"
631,14033067,JJ494405,2025-11-18T21:44:00.000,094XX S EGGLESTON AVE,2011,NARCOTICS,MANUFACTURE / DELIVER - BARBITURATES,STREET,True,False,2223,22,9,73,18,1174948.0,1842305.0,2025,2025-11-26T15:42:04.000,41.722667238,-87.634781734,"
,  
(41.722667238, -87.634781734)"
632,14033030,JJ494396,2025-11-18T21:44:00.000,077XX S ST LAWRENCE AVE,0560,ASSAULT,SIMPLE,APARTMENT,True,True,624,6,6,69,08A,1181574.0,1853859.0,2025,2025-11-26T15:42:04.000,41.754222634,-87.610156036,"
,  
(41.754222634, -87.610156036)"
633,14033032,JJ494385,2025-11-18T21:41:00.000,080XX S CARPENTER ST,051B,ASSAULT,AGGRAVATED - OTHER FIREARM,RESIDENCE,True,True,612,6,17,71,04A,1170711.0,1851542.0,2025,2025-11-26T15:42:04.000,41.748108155,-87.650032722,"
,  
(41.748108155, -87.650032722)"
634,14038423,JJ501103,2025-11-18T21:39:00.000,039XX N LAKE SHORE DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,1925,19,46,6,26,1171455.0,1926529.0,2025,2025-11-26T15:42:04.000,41.95386239,-87.64510423,"
,  
(41.95386239, -87.64510423)"
635,14033000,JJ494380,2025-11-18T21:35:00.000,018XX S TROY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1022,10,24,29,14,1155649.0,1890875.0,2025,2025-11-26T15:42:04.000,41.856358294,-87.704170225,"
,  
(41.856358294, -87.704170225)"
636,14039780,JJ502408,2025-11-18T21:30:00.000,018XX N DAMEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1434,14,32,22,14,1162730.0,1912524.0,2025,2025-11-27T15:40:37.000,41.915619627,-87.67757201,"
,  
(41.915619627, -87.67757201)"
637,14033224,JJ494570,2025-11-18T21:30:00.000,069XX S LOOMIS BLVD,0810,THEFT,OVER $500,STREET,False,False,734,7,17,67,06,1168198.0,1858635.0,2025,2025-11-26T15:42:04.000,41.767626692,-87.659037463,"
,  
(41.767626692, -87.659037463)"
638,14033669,JJ495367,2025-11-18T21:30:00.000,004XX N CLARK ST,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,1831,18,42,8,08A,1175463.0,1903198.0,2025,2025-11-26T15:42:04.000,41.889751946,-87.631072891,"
,  
(41.889751946, -87.631072891)"
639,14033344,JJ494803,2025-11-18T21:30:00.000,042XX N MEADE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1624,16,38,15,06,1134924.0,1927561.0,2025,2025-11-26T15:42:04.000,41.957420785,-87.77937326,"
,  
(41.957420785, -87.77937326)"
640,14034243,JJ495828,2025-11-18T21:30:00.000,105XX S OGLESBY AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,434,4,10,51,06,1193858.0,1835685.0,2025,2025-11-26T15:42:04.000,41.704059354,-87.565733832,"
,  
(41.704059354, -87.565733832)"
641,14033054,JJ494400,2025-11-18T21:30:00.000,099XX S PAXTON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,431,4,7,51,06,1192811.0,1839565.0,2025,2025-11-26T15:42:04.000,41.71473202,-87.569441652,"
,  
(41.71473202, -87.569441652)"
642,14033020,JJ494378,2025-11-18T21:26:00.000,018XX N CALIFORNIA AVE,0460,BATTERY,SIMPLE,STREET,True,False,1421,14,1,22,08B,1157410.0,1912224.0,2025,2025-11-26T15:42:04.000,41.914906362,-87.697125453,"
,  
(41.914906362, -87.697125453)"
643,14033826,JJ494523,2025-11-18T21:15:00.000,075XX S COLES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,421,4,7,43,14,1195686.0,1855945.0,2025,2025-11-26T15:42:04.000,41.759609622,-87.558372185,"
,  
(41.759609622, -87.558372185)"
644,14033607,JJ494354,2025-11-18T21:01:00.000,013XX N HOMAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,1422,14,26,23,08A,1153458.0,1908537.0,2025,2025-11-26T15:42:04.000,41.90486843,-87.711742842,"
,  
(41.90486843, -87.711742842)"
645,14033184,JJ494627,2025-11-18T21:00:00.000,058XX S ADA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,713,7,16,67,07,1168321.0,1866212.0,2025,2025-11-26T15:42:04.000,41.788416273,-87.658368623,"
,  
(41.788416273, -87.658368623)"
646,14033507,JJ495153,2025-11-18T21:00:00.000,077XX S YATES BLVD,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,414,4,7,43,06,1193541.0,1854151.0,2025,2025-11-26T15:42:04.000,41.754739502,-87.56629204,"
,  
(41.754739502, -87.56629204)"
647,14033589,JJ494586,2025-11-18T21:00:00.000,073XX N HARLEM AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,1611,16,41,9,07,1127389.0,1948198.0,2025,2025-11-26T15:42:04.000,42.014181076,-87.806608294,"
,  
(42.014181076, -87.806608294)"
648,14033114,JJ494488,2025-11-18T21:00:00.000,047XX W 44TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,False,False,815,8,22,56,07,1145678.0,1875051.0,2025,2025-11-26T15:42:04.000,41.813129675,-87.741169747,"
,  
(41.813129675, -87.741169747)"
649,14033308,JJ494804,2025-11-18T21:00:00.000,012XX W 109TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,True,2234,22,21,75,14,1170004.0,1832498.0,2025,2025-11-26T15:42:04.000,41.695863984,-87.653174742,"
,  
(41.695863984, -87.653174742)"
650,14034718,JJ496024,2025-11-18T21:00:00.000,001XX W WASHINGTON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,122,1,34,32,07,1174897.0,1900809.0,2025,2025-11-26T15:42:04.000,41.883209085,-87.633223046,"
,  
(41.883209085, -87.633223046)"
651,14032991,JJ494367,2025-11-18T21:00:00.000,020XX E 71ST ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,331,3,5,43,03,1191256.0,1858328.0,2025,2025-11-26T15:42:04.000,41.766257132,-87.574530716,"
,  
(41.766257132, -87.574530716)"
652,14033280,JJ494686,2025-11-18T21:00:00.000,045XX N HAZEL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1914,19,46,3,14,1169443.0,1930488.0,2025,2025-11-26T15:42:04.000,41.964770118,-87.652384866,"
,  
(41.964770118, -87.652384866)"
653,14032996,JJ494357,2025-11-18T20:59:00.000,017XX W 79TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,611,6,17,71,15,1166243.0,1852313.0,2025,2025-11-26T15:42:04.000,41.750320089,-87.666383069,"
,  
(41.750320089, -87.666383069)"
654,14032986,JJ494366,2025-11-18T20:51:00.000,016XX W HOWARD ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,False,2422,24,49,1,03,1163822.0,1950346.0,2025,2025-11-26T15:42:04.000,42.019381776,-87.672488319,"
,  
(42.019381776, -87.672488319)"
655,14032959,JJ494360,2025-11-18T20:47:00.000,008XX S KEELER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,True,1132,11,24,26,14,1148517.0,1895967.0,2025,2025-11-26T15:42:04.000,41.870471784,-87.730217292,"
,  
(41.870471784, -87.730217292)"
656,14032995,JJ494369,2025-11-18T20:46:00.000,079XX S LANGLEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,624,6,6,44,14,1182271.0,1852565.0,2025,2025-11-26T15:42:04.000,41.750655655,-87.60764178,"
,  
(41.750655655, -87.60764178)"
657,14033325,JJ494361,2025-11-18T20:40:00.000,063XX N CLARK ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,BAR OR TAVERN,False,False,2433,24,48,77,04B,1164468.0,1942243.0,2025,2025-11-26T15:42:04.000,41.997133269,-87.670342042,"
,  
(41.997133269, -87.670342042)"
658,14032955,JJ494351,2025-11-18T20:34:00.000,045XX W CONGRESS PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1131,11,28,26,08B,1146230.0,1897306.0,2025,2025-11-26T15:42:04.000,41.87418995,-87.738579646,"
,  
(41.87418995, -87.738579646)"
659,14033037,JJ494342,2025-11-18T20:33:00.000,086XX S RACINE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,613,6,17,71,15,1169833.0,1847441.0,2025,2025-11-26T15:42:04.000,41.736873533,-87.653368743,"
,  
(41.736873533, -87.653368743)"
660,14032970,JJ494374,2025-11-18T20:30:00.000,024XX W LEXINGTON ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1135,11,28,28,08A,1160157.0,1896630.0,2025,2025-11-26T15:42:04.000,41.872058746,-87.68746456,"
,  
(41.872058746, -87.68746456)"
661,14034507,JJ496067,2025-11-18T20:30:00.000,113XX S BISHOP ST,0810,THEFT,OVER $500,VACANT LOT / LAND,False,False,2234,22,21,75,06,1168580.0,1829682.0,2025,2025-11-26T15:42:04.000,41.688167154,-87.658469302,"
,  
(41.688167154, -87.658469302)"
662,14033022,JJ494416,2025-11-18T20:30:00.000,055XX W JACKSON BLVD,0560,ASSAULT,SIMPLE,SIDEWALK,False,True,1522,15,29,25,08A,1139563.0,1898123.0,2025,2025-11-26T15:42:04.000,41.876556066,-87.763038226,"
,  
(41.876556066, -87.763038226)"
663,14033174,JJ494566,2025-11-18T20:30:00.000,048XX W SHAKESPEARE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,2522,25,26,19,08B,1143747.0,1913858.0,2025,2025-11-26T15:42:04.000,41.919657376,-87.747281072,"
,  
(41.919657376, -87.747281072)"
664,14032954,JJ494359,2025-11-18T20:30:00.000,011XX S MOZART ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1135,11,28,29,08B,1157531.0,1894953.0,2025,2025-11-26T15:42:04.000,41.867510704,-87.697151363,"
,  
(41.867510704, -87.697151363)"
665,14032967,JJ494339,2025-11-18T20:28:00.000,011XX W JACKSON BLVD,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",DEPARTMENT STORE,False,False,1232,12,34,28,08B,1168933.0,1898798.0,2025,2025-11-26T15:42:04.000,41.877822179,-87.655181405,"
,  
(41.877822179, -87.655181405)"
666,14032979,JJ494368,2025-11-18T20:25:00.000,002XX W 47TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,925,9,20,37,08B,1175218.0,1873802.0,2025,2025-11-26T15:42:04.000,41.809092623,-87.632853216,"
,  
(41.809092623, -87.632853216)"
667,14033036,JJ494421,2025-11-18T20:25:00.000,005XX S LOTUS AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,1522,15,29,25,04A,1139971.0,1896968.0,2025,2025-11-26T15:42:04.000,41.873379146,-87.76156841,"
,  
(41.873379146, -87.76156841)"
668,14033012,JJ494328,2025-11-18T20:16:00.000,016XX S HOMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1021,10,24,29,08B,1153974.0,1891431.0,2025,2025-11-26T15:42:04.000,41.857917537,-87.710303573,"
,  
(41.857917537, -87.710303573)"
669,14033069,JJ494428,2025-11-18T20:15:00.000,113XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,531,5,9,49,08B,1179938.0,1829743.0,2025,2025-11-26T15:42:04.000,41.688082852,-87.616886881,"
,  
(41.688082852, -87.616886881)"
670,14033559,JJ494355,2025-11-18T20:15:00.000,030XX W GRANVILLE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2413,24,50,2,07,1155002.0,1940988.0,2025,2025-11-26T15:42:04.000,41.993885327,-87.705197628,"
,  
(41.993885327, -87.705197628)"
671,14032973,JJ494350,2025-11-18T20:14:00.000,096XX S AVENUE L,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,ALLEY,True,False,432,4,10,52,18,1201786.0,1841740.0,2025,2025-11-26T15:42:04.000,41.720477181,-87.536498395,"
,  
(41.720477181, -87.536498395)"
672,14032958,JJ494331,2025-11-18T20:10:00.000,008XX N MICHIGAN AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,1833,18,2,8,26,1177338.0,1906181.0,2025,2025-11-26T15:42:04.000,41.897895128,-87.624096605,"
,  
(41.897895128, -87.624096605)"
673,14032985,JJ494356,2025-11-18T20:10:00.000,021XX W 71ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,735,7,17,67,14,1163464.0,1857560.0,2025,2025-11-26T15:42:04.000,41.764777274,-87.676419807,"
,  
(41.764777274, -87.676419807)"
674,14033092,JJ494329,2025-11-18T20:03:00.000,017XX W 119TH ST,0460,BATTERY,SIMPLE,RESTAURANT,False,False,2234,22,21,75,08B,1166691.0,1825767.0,2025,2025-11-26T15:42:04.000,41.677464116,-87.665495904,"
,  
(41.677464116, -87.665495904)"
