latitude,longitude,property_type,room_type,review_scores_rating,accommodates,bedrooms,beds,price
41.89152389928119,-87.61405662280308,Entire place,Entire home/apt,,2,2.0,2.0,212.0
41.83108506353347,-87.61995067265855,Entire rental unit,Entire home/apt,4.46,3,1.0,2.0,108.0
41.96209139967857,-87.70975844167624,Entire rental unit,Entire home/apt,4.77,6,3.0,3.0,76.0
41.88422,-87.63222,Entire rental unit,Entire home/apt,4.75,5,1.0,2.0,124.0
41.9621159,-87.764315,Entire rental unit,Entire home/apt,5.0,5,2.0,2.0,99.0
41.90936,-87.69008,Entire rental unit,Entire home/apt,4.59,6,2.0,3.0,108.0
41.78863715114413,-87.66251507343303,Private room in home,Private room,,1,1.0,1.0,28.0
41.9399056613418,-87.716765211175,Entire rental unit,Entire home/apt,4.79,4,1.0,1.0,105.0
41.9316,-87.66269,Entire home,Entire home/apt,5.0,16,8.0,9.0,356.0
41.78737,-87.61711,Private room in rental unit,Private room,4.8,2,1.0,1.0,45.0
41.88739,-87.62569,Room in hotel,Hotel room,,2,1.0,1.0,399.0
41.88739,-87.62569,Room in hotel,Hotel room,,4,1.0,2.0,399.0
41.88739,-87.62569,Room in hotel,Hotel room,,3,1.0,1.0,319.0
41.88739,-87.62569,Room in hotel,Hotel room,,3,1.0,1.0,319.0
41.88739,-87.62569,Room in hotel,Hotel room,,3,1.0,1.0,319.0
41.88739,-87.62569,Room in hotel,Hotel room,,3,1.0,1.0,319.0
41.88739,-87.62569,Room in hotel,Hotel room,,4,1.0,2.0,399.0
41.88739,-87.62569,Room in hotel,Hotel room,,8,2.0,4.0,399.0
41.88140317058017,-87.69749526640773,Entire rental unit,Entire home/apt,4.63,1,1.0,1.0,49.0
41.74931591819709,-87.66527447454389,Private room in rental unit,Private room,,2,1.0,1.0,241.0
41.9105673817329,-87.69076433826234,Entire guest suite,Entire home/apt,5.0,5,2.0,3.0,204.0
41.923131445389174,-87.71831099213621,Entire rental unit,Entire home/apt,4.98,3,1.0,1.0,74.0
41.7396,-87.56429,Private room in home,Private room,2.0,1,1.0,1.0,35.0
41.78911571680794,-87.61506314015394,Private room in rental unit,Private room,4.82,1,1.0,1.0,45.0
41.81187,-87.61344,Entire rental unit,Entire home/apt,4.75,5,0.0,2.0,145.0
41.901756452276544,-87.6640138051785,Entire condo,Entire home/apt,4.95,14,5.0,7.0,405.0
41.90982,-87.69029,Entire home,Entire home/apt,,13,3.0,8.0,629.0
41.84775993612809,-87.6764742027118,Entire home,Entire home/apt,4.82,16,5.0,7.0,256.0
41.90687862616536,-87.72416224942549,Private room in home,Private room,,5,1.0,1.0,200.0
41.874687484437615,-87.63264115584488,Entire condo,Entire home/apt,5.0,3,1.0,1.0,120.0
41.95984683658069,-87.72979929655702,Entire rental unit,Entire home/apt,4.66,2,1.0,1.0,60.0
41.94439209999999,-87.6878702,Entire rental unit,Entire home/apt,4.96,5,3.0,3.0,112.0
41.938450463938025,-87.6706188310641,Entire rental unit,Entire home/apt,4.5,2,1.0,1.0,58.0
41.93458,-87.81439,Entire home,Entire home/apt,4.88,11,4.0,3.0,184.0
41.90401,-87.68001,Entire rental unit,Entire home/apt,5.0,4,2.0,2.0,164.0
41.91906366244548,-87.68272746862533,Entire home,Entire home/apt,4.94,8,4.0,4.0,662.0
41.900071,-87.75178319999999,Entire home,Entire home/apt,4.58,12,4.0,5.0,84.0
42.01401648916087,-87.6788944682,Entire rental unit,Entire home/apt,4.5,3,2.0,2.0,105.0
41.960798297396245,-87.75457679836524,Entire rental unit,Entire home/apt,4.68,2,0.0,1.0,65.0
41.88607312545159,-87.66372735153845,Entire rental unit,Entire home/apt,5.0,3,1.0,1.0,119.0
41.73972107715911,-87.55137708945786,Private room in home,Private room,,2,1.0,1.0,15.0
41.79381,-87.64529,Private room in rental unit,Private room,4.8,2,1.0,1.0,39.0
41.9791895,-87.66574399999999,Entire condo,Entire home/apt,,5,3.0,4.0,109.0
41.9486792,-87.6727942,Entire rental unit,Entire home/apt,4.73,6,3.0,4.0,128.0
41.88788251991582,-87.64391590264253,Entire rental unit,Entire home/apt,4.92,6,2.0,3.0,172.0
42.018549,-87.666282,Entire condo,Entire home/apt,4.91,6,2.0,1.0,107.0
41.94621,-87.66582,Entire rental unit,Entire home/apt,4.91,4,2.0,2.0,96.0
41.839217955670954,-87.64098866666914,Entire rental unit,Entire home/apt,4.86,10,5.0,5.0,387.0
41.88431,-87.63348,Room in hotel,Hotel room,4.2,2,1.0,1.0,211.0
42.0006496,-87.6683116,Entire rental unit,Entire home/apt,5.0,6,3.0,3.0,85.0
41.77576,-87.63377,Entire rental unit,Entire home/apt,,4,1.0,1.0,265.0
41.84867265359578,-87.68745596502212,Entire rental unit,Entire home/apt,5.0,2,2.0,2.0,165.0
41.98815,-87.67324,Entire condo,Entire home/apt,5.0,2,1.0,0.0,160.0
41.9382009,-87.6868015,Entire rental unit,Entire home/apt,4.5,6,2.0,2.0,73.0
41.9179617505124,-87.680309638381,Private room in home,Private room,5.0,2,2.0,3.0,175.0
41.7850366,-87.6105863,Private room in rental unit,Private room,5.0,2,1.0,1.0,38.0
41.72402185148999,-87.62124432820019,Entire home,Entire home/apt,4.0,10,4.0,3.0,382.0
41.86127249220328,-87.64644398884786,Private room in rental unit,Private room,,1,1.0,0.0,55.0
42.00545,-87.70107,Private room in home,Private room,,2,1.0,2.0,150.0
41.89488,-87.65778,Entire condo,Entire home/apt,4.98,16,4.0,11.0,430.0
41.803354,-87.6105819,Entire home,Entire home/apt,4.48,4,2.0,3.0,81.0
41.845,-87.62659,Shared room in home,Shared room,5.0,2,1.0,2.0,105.0
41.84455,-87.62663,Shared room in home,Shared room,,6,2.0,2.0,225.0
41.9404106,-87.64149839999999,Entire rental unit,Entire home/apt,,2,1.0,1.0,144.0
41.9121347,-87.6500129,Entire home,Entire home/apt,4.81,6,2.0,3.0,198.0
41.96675,-87.68688,Private room in rental unit,Private room,,2,1.0,1.0,33.0
41.90903,-87.67367,Private room in rental unit,Private room,5.0,2,1.0,1.0,280.0
41.966817619146845,-87.70051984985001,Entire rental unit,Entire home/apt,,5,1.0,3.0,120.0
41.84589838167533,-87.70871002027167,Entire rental unit,Entire home/apt,4.98,4,2.0,2.0,81.0
41.9549928,-87.6743137,Entire home,Entire home/apt,5.0,4,2.0,2.0,485.0
41.92648369701575,-87.69059385243281,Entire guesthouse,Entire home/apt,5.0,2,1.0,2.0,155.0
41.92549,-87.68847,Entire rental unit,Entire home/apt,,2,1.0,2.0,69.0
41.87309239874907,-87.63277076390835,Entire condo,Entire home/apt,,3,1.0,1.0,120.0
41.753001496794504,-87.61449728161097,Entire rental unit,Entire home/apt,4.67,3,1.0,2.0,55.0
41.8912295,-87.62166719999999,Entire rental unit,Entire home/apt,5.0,2,1.0,0.0,113.0
41.73461753041805,-87.57779963314533,Private room in home,Private room,5.0,2,1.0,1.0,28.0
41.94972,-87.73055,Private room in rental unit,Private room,,1,1.0,1.0,75.0
41.78139,-87.71305,Entire home,Entire home/apt,4.93,8,3.0,5.0,180.0
41.86915585385099,-87.62741744573428,Private room in rental unit,Private room,,2,1.0,1.0,191.0
41.9404106,-87.64149839999999,Entire rental unit,Entire home/apt,,4,2.0,2.0,198.0
41.86948,-87.63123,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,119.0
41.87897,-87.64765,Entire rental unit,Entire home/apt,5.0,6,3.0,3.0,416.0
41.94439,-87.68789,Private room in condo,Private room,4.82,4,2.0,2.0,86.0
41.90124788760436,-87.63394118730714,Entire rental unit,Entire home/apt,4.61,4,0.0,1.0,270.0
41.96587,-87.76694,Entire rental unit,Entire home/apt,4.61,4,2.0,2.0,61.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,5.0,4,1.0,2.0,172.0
41.9796322,-87.66741780000001,Entire rental unit,Entire home/apt,5.0,6,3.0,4.0,225.0
41.873189080437285,-87.63408399635226,Entire condo,Entire home/apt,5.0,3,1.0,1.0,152.0
41.87533346319531,-87.68949168494989,Entire rental unit,Entire home/apt,5.0,13,5.0,8.0,527.0
41.8259969652096,-87.66915103230994,Private room in home,Private room,4.8,1,1.0,1.0,29.0
41.8694789,-87.6312255,Entire rental unit,Entire home/apt,,2,1.0,1.0,118.0
41.9115834,-87.650014,Entire rental unit,Entire home/apt,4.65,6,3.0,3.0,207.0
41.95425,-87.67258,Entire rental unit,Entire home/apt,4.88,2,1.0,0.0,129.0
41.7742,-87.59669,Entire rental unit,Entire home/apt,,9,4.0,4.0,69.0
41.7645291,-87.60214769999999,Entire rental unit,Entire home/apt,4.57,6,2.0,4.0,206.0
41.79792,-87.58301,Entire rental unit,Entire home/apt,5.0,3,1.0,1.0,80.0
41.95276353150729,-87.6816256811231,Entire rental unit,Entire home/apt,5.0,4,2.0,3.0,139.0
41.94041,-87.6415,Entire rental unit,Entire home/apt,,4,2.0,2.0,199.0
41.9404106,-87.64149839999999,Entire rental unit,Entire home/apt,4.0,2,1.0,1.0,143.0
41.93571,-87.6542,Entire rental unit,Entire home/apt,4.49,2,1.0,1.0,64.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,,2,1.0,1.0,187.0
41.85661949376461,-87.63145785842188,Entire rental unit,Entire home/apt,4.73,4,2.0,2.0,135.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,,4,1.0,2.0,172.0
41.93021,-87.65682,Private room in condo,Private room,5.0,1,1.0,1.0,94.0
41.93768392198079,-87.63748724590667,Entire rental unit,Entire home/apt,5.0,2,0.0,1.0,120.0
41.78697163846805,-87.61723401970515,Private room in rental unit,Private room,4.94,2,1.0,1.0,45.0
41.8925035,-87.61628259999999,Entire rental unit,Entire home/apt,4.0,2,1.0,1.0,102.0
41.89286,-87.61652,Entire rental unit,Entire home/apt,,4,2.0,2.0,168.0
41.886064,-87.624718,Entire rental unit,Entire home/apt,,2,2.0,2.0,133.0
41.8772287,-87.6290111,Entire rental unit,Entire home/apt,,2,1.0,1.0,97.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,,4,2.0,2.0,277.0
41.90262,-87.63365,Entire rental unit,Entire home/apt,5.0,3,0.0,1.0,181.0
41.87546995140232,-87.72333260625601,Private room in rental unit,Private room,4.5,2,1.0,1.0,88.0
41.92615907318038,-87.69060863330517,Entire rental unit,Entire home/apt,4.45,12,3.0,5.0,148.0
41.87836,-87.62789,Entire rental unit,Entire home/apt,4.72,6,3.0,3.0,304.0
41.954805005808026,-87.7168208733201,Entire condo,Entire home/apt,4.89,4,2.0,2.0,86.0
41.928556609158335,-87.65021088820274,Entire rental unit,Entire home/apt,4.9,3,1.0,1.0,128.0
41.93914607948825,-87.78692493436968,Entire rental unit,Entire home/apt,4.25,4,2.0,2.0,62.0
41.8304,-87.64993,Entire rental unit,Entire home/apt,4.83,14,4.0,6.0,187.0
41.834556,-87.647657,Entire home,Entire home/apt,4.96,5,2.0,3.0,75.0
41.89005,-87.65397,Entire rental unit,Entire home/apt,4.84,2,1.0,1.0,84.0
41.90246,-87.63544,Entire rental unit,Entire home/apt,,4,1.0,1.0,155.0
41.9815943,-87.6575833,Entire rental unit,Entire home/apt,,2,1.0,1.0,103.0
42.0056394,-87.67018399999999,Entire rental unit,Entire home/apt,3.57,6,3.0,1.0,99.0
41.90456978244911,-87.66502641141415,Entire rental unit,Entire home/apt,4.69,5,2.0,1.0,115.0
41.72205,-87.62235,Entire home,Entire home/apt,4.92,10,4.0,5.0,199.0
41.8631945,-87.6954682,Entire rental unit,Entire home/apt,5.0,4,0.0,0.0,66.0
41.83157377492659,-87.64797150593475,Entire home,Entire home/apt,4.7,4,1.0,1.0,94.0
41.76742,-87.5785,Entire rental unit,Entire home/apt,4.71,8,2.0,4.0,60.0
41.7108658,-87.6576649,Entire rental unit,Entire home/apt,4.95,4,2.0,3.0,114.0
41.750277,-87.548953,Entire home,Entire home/apt,,2,2.0,2.0,80.0
41.9436,-87.66882,Entire rental unit,Entire home/apt,4.66,2,1.0,1.0,58.0
41.98695,-87.77388,Entire home,Entire home/apt,5.0,16,6.0,9.0,511.0
41.85793550328737,-87.62345769261658,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,88.0
41.8678732,-87.6281235,Entire rental unit,Entire home/apt,5.0,5,2.0,3.0,157.0
41.947803115321435,-87.66456720659262,Private room in rental unit,Private room,5.0,1,1.0,1.0,46.0
41.85297,-87.68436,Entire rental unit,Entire home/apt,5.0,4,3.0,3.0,160.0
41.90946,-87.64151,Entire condo,Entire home/apt,4.98,10,3.0,6.0,387.0
41.9839704,-87.655453,Entire rental unit,Entire home/apt,,2,1.0,1.0,119.0
41.877194405056336,-87.64293190492279,Entire rental unit,Entire home/apt,4.72,2,,1.0,119.0
41.87840352165632,-87.64305460797776,Entire rental unit,Entire home/apt,4.57,2,,1.0,129.0
41.87828,-87.64096,Entire rental unit,Entire home/apt,4.57,2,,1.0,140.0
41.87671,-87.64263,Entire rental unit,Entire home/apt,4.83,2,1.0,1.0,109.0
41.87869708349643,-87.64274685561331,Entire rental unit,Entire home/apt,4.71,4,2.0,2.0,159.0
41.854185116400345,-87.62319573419164,Entire rental unit,Entire home/apt,4.87,8,2.0,3.0,160.0
41.85502856615976,-87.62544800432438,Entire rental unit,Entire home/apt,4.85,6,2.0,4.0,96.0
41.74467348472993,-87.64763087476372,Private room in rental unit,Private room,,2,1.0,1.0,196.0
41.929637573428806,-87.69274389329574,Private room in rental unit,Private room,4.52,2,1.0,1.0,59.0
41.94779138455693,-87.65956856266521,Entire rental unit,Entire home/apt,4.74,2,1.0,1.0,61.0
41.8694789,-87.6312255,Entire rental unit,Entire home/apt,5.0,4,2.0,2.0,181.0
41.95110546414893,-87.7065419434334,Entire rental unit,Entire home/apt,4.65,2,1.0,1.0,60.0
41.87265,-87.69452,Private room in rental unit,Private room,4.54,2,1.0,1.0,23.0
41.95834,-87.73006,Entire rental unit,Entire home/apt,4.36,2,1.0,1.0,56.0
41.90663396747504,-87.6689125615786,Entire home,Entire home/apt,4.89,16,4.0,8.0,374.0
41.87327,-87.74524,Entire rental unit,Entire home/apt,4.8,4,2.0,2.0,159.0
41.9190789098556,-87.71535336971283,Entire rental unit,Entire home/apt,4.84,5,3.0,3.0,129.0
41.89365,-87.69384,Entire home,Entire home/apt,4.95,10,4.0,5.0,162.0
41.86948,-87.63123,Entire rental unit,Entire home/apt,,4,2.0,2.0,176.0
41.915811170317184,-87.69367986003171,Entire home,Entire home/apt,5.0,8,4.0,3.0,401.0
41.72148220019132,-87.56880685687065,Entire townhouse,Entire home/apt,5.0,8,4.0,4.0,222.0
41.88668025455863,-87.62441652668579,Entire rental unit,Entire home/apt,,3,1.0,1.0,155.0
41.855898922488194,-87.62234011523208,Entire home,Entire home/apt,,4,2.0,3.0,250.0
41.8829,-87.69611,Entire home,Entire home/apt,4.78,6,3.0,4.0,299.0
42.0115346,-87.68122232329999,Entire rental unit,Entire home/apt,4.94,4,2.0,2.0,214.0
41.969383761848846,-87.65778032835688,Entire rental unit,Entire home/apt,4.8,2,1.0,1.0,100.0
41.9612,-87.74907,Entire rental unit,Entire home/apt,4.53,2,1.0,1.0,58.0
42.0153,-87.66349,Entire rental unit,Entire home/apt,4.61,4,2.0,2.0,71.0
41.90992309421147,-87.67265091667963,Entire rental unit,Entire home/apt,5.0,4,2.0,2.0,120.0
41.9207185,-87.6387235,Entire rental unit,Entire home/apt,4.67,2,1.0,1.0,89.0
41.94483,-87.65473,Entire condo,Entire home/apt,5.0,10,4.0,5.0,183.0
41.774620108187584,-87.6315987772461,Entire home,Entire home/apt,4.5,3,2.0,2.0,200.0
41.8987555,-87.66094509999999,Entire rental unit,Entire home/apt,4.68,4,2.0,2.0,98.0
41.90922669274395,-87.67030872409993,Entire rental unit,Entire home/apt,4.9,4,2.0,2.0,205.0
41.77955300000001,-87.60996089999999,Entire rental unit,Entire home/apt,4.8,3,1.0,1.0,110.0
41.88308,-87.68034,Entire condo,Entire home/apt,4.56,5,2.0,3.0,102.0
41.88302322117058,-87.69660140259823,Entire home,Entire home/apt,4.89,6,3.0,5.0,299.0
41.91278,-87.65374,Entire rental unit,Entire home/apt,4.89,12,4.0,6.0,361.0
41.782341790707584,-87.60781526853825,Private room in home,Private room,5.0,2,1.0,1.0,65.0
41.9303441,-87.7140302,Entire rental unit,Entire home/apt,5.0,6,3.0,3.0,205.0
41.773909194686865,-87.73224909585582,Entire home,Entire home/apt,,7,4.0,4.0,135.0
41.78684,-87.66199,Private room in home,Private room,5.0,1,1.0,1.0,16.0
41.8767593,-87.6535914,Entire rental unit,Entire home/apt,4.39,5,2.0,3.0,343.0
41.8767593,-87.6535914,Entire rental unit,Entire home/apt,4.92,5,2.0,3.0,282.0
41.85397132367538,-87.6228096923206,Entire home,Entire home/apt,4.81,4,2.0,2.0,300.0
41.89303,-87.67241,Entire condo,Entire home/apt,4.93,6,3.0,3.0,79.0
41.74836,-87.5546,Entire rental unit,Entire home/apt,4.89,4,2.0,2.0,73.0
41.85619744284803,-87.62634324821813,Entire rental unit,Entire home/apt,4.79,10,5.0,5.0,400.0
41.764116833808856,-87.56967052944495,Entire rental unit,Entire home/apt,,2,1.0,1.0,60.0
41.95090889098402,-87.70189196460295,Private room in rental unit,Private room,5.0,2,1.0,1.0,164.0
41.95188,-87.66195,Entire rental unit,Entire home/apt,4.91,4,2.0,2.0,95.0
41.855985228152264,-87.63170812563786,Entire rental unit,Entire home/apt,4.9,6,3.0,3.0,213.0
41.9931008,-87.7022315,Entire rental unit,Entire home/apt,5.0,8,3.0,3.0,239.0
41.728403954132986,-87.59848944004379,Private room in rental unit,Private room,,2,1.0,1.0,180.0
41.76552295612914,-87.61386337921579,Entire home,Entire home/apt,4.92,10,0.0,7.0,278.0
41.70783122396314,-87.64894916375634,Entire rental unit,Entire home/apt,4.0,6,3.0,4.0,79.0
41.97266,-87.84377,Entire rental unit,Entire home/apt,5.0,3,0.0,2.0,60.0
41.98684855021581,-87.66484743281191,Private room in rental unit,Private room,4.4,1,1.0,1.0,45.0
41.95696,-87.66881,Entire rental unit,Entire home/apt,,8,3.0,4.0,165.0
41.95696,-87.66881,Entire home,Entire home/apt,,9,3.0,1.0,165.0
41.98972,-87.78798,Private room in home,Private room,,4,3.0,2.0,108.0
41.93325,-87.6644,Entire rental unit,Entire home/apt,4.52,2,1.0,1.0,67.0
41.9231708742244,-87.70125015387603,Entire rental unit,Entire home/apt,4.97,6,3.0,3.0,181.0
41.77101,-87.62439,Entire rental unit,Entire home/apt,,4,2.0,2.0,125.0
41.827661297812185,-87.65106878476402,Private room in home,Private room,4.31,2,1.0,1.0,31.0
41.91031,-87.68429,Entire condo,Entire home/apt,4.95,6,2.0,3.0,170.0
41.943439,-87.6804581,Entire rental unit,Entire home/apt,4.83,4,1.0,2.0,74.0
41.89583,-87.66239,Private room in rental unit,Private room,4.83,2,1.0,1.0,81.0
41.77683,-87.60223,Entire home,Entire home/apt,,5,3.0,4.0,79.0
41.90859093997889,-87.63317089920328,Entire rental unit,Entire home/apt,4.65,2,1.0,1.0,81.0
41.85397842657079,-87.6278166469767,Entire rental unit,Entire home/apt,4.73,8,3.0,4.0,163.0
41.84729,-87.68177,Entire rental unit,Entire home/apt,4.73,5,2.0,4.0,109.0
41.99570185838949,-87.78648257666974,Private room in home,Private room,4.73,1,1.0,1.0,39.0
41.8912295,-87.62166719999999,Entire rental unit,Entire home/apt,4.75,2,1.0,1.0,118.0
41.77596783399599,-87.67551921412655,Private room in home,Private room,,2,1.0,1.0,175.0
41.87093548150892,-87.68660058718963,Entire home,Entire home/apt,5.0,6,3.0,6.0,500.0
41.95429,-87.73148,Entire rental unit,Entire home/apt,4.5,4,2.0,2.0,105.0
41.9475396,-87.70692059999999,Entire rental unit,Entire home/apt,4.86,5,2.0,2.0,109.0
41.93877489987032,-87.65241772582695,Entire rental unit,Entire home/apt,4.77,2,1.0,1.0,74.0
41.99365078797926,-87.78644203764206,Private room in home,Private room,4.82,1,1.0,1.0,39.0
41.93891023230399,-87.6512648414129,Entire rental unit,Entire home/apt,4.59,4,2.0,2.0,105.0
41.89563843665848,-87.6581408005249,Private room in condo,Private room,5.0,2,1.0,1.0,85.0
41.911485292570866,-87.67732754222716,Entire rental unit,Entire home/apt,5.0,4,2.0,3.0,157.0
41.8964343,-87.6560163,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,123.0
41.83910499795736,-87.63149012516625,Private room in rental unit,Private room,4.5,2,1.0,1.0,27.0
41.90239,-87.63595,Entire rental unit,Entire home/apt,5.0,3,0.0,1.0,181.0
41.9038,-87.6359,Entire rental unit,Entire home/apt,,3,0.0,1.0,181.0
41.90393226497847,-87.63602872298746,Entire rental unit,Entire home/apt,5.0,4,1.0,2.0,210.0
41.90421,-87.63586,Entire rental unit,Entire home/apt,,4,1.0,2.0,210.0
41.9032387,-87.63486329999999,Entire rental unit,Entire home/apt,,6,2.0,3.0,249.0
41.903987160766,-87.63600178280932,Entire rental unit,Entire home/apt,5.0,6,2.0,3.0,249.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,,4,1.0,2.0,172.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,5.0,4,1.0,2.0,172.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,,4,1.0,2.0,172.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,5.0,4,2.0,2.0,217.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,,4,2.0,2.0,217.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,5.0,4,2.0,2.0,217.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,,4,2.0,2.0,217.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,,4,2.0,2.0,217.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,,4,2.0,2.0,217.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,,4,2.0,2.0,217.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,,4,1.0,2.0,172.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,4.0,4,0.0,1.0,147.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,3.0,4,0.0,1.0,147.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,,4,0.0,1.0,147.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,,4,0.0,1.0,147.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,5.0,4,0.0,1.0,147.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,,4,0.0,1.0,147.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,,4,0.0,1.0,147.0
41.82359642203845,-87.61620140171392,Entire home,Entire home/apt,,16,7.0,12.0,450.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,,2,1.0,1.0,187.0
41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,,2,1.0,1.0,187.0
